feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,Magnitude
1.5,3.20043627,0.321882878,1.934281408,0.032015667,0.006804562,0.004466284,0.042652196,6,15,165,297,299,-8.347443076,1.002394482,0.072090648,1.118954944,0.527502738,1.34E-05,5.18E-05,4.4
1.5,2.82075008,0.009336859,0.082811772,0.752891878,0.001378092,0.00057633,0.068881821,171,299,177,42,299,-9.543824984,0.125705281,0.01087959,0.160848252,0.071292767,2.38E-07,1.18E-06,3.6
0.010067114,0.986663733,0.806355671,1.741673927,2.264222117,0.025300973,0.003859711,0.518729857,193,279,277,260,241,-5.006552885,0.306461446,0.156850223,2.1377429,0.330886389,6.05E-06,0.000245207,6.1
1,1.807067501,8.650820981,1.97871135,1.347808476,0.074834545,0.01931882,0.973708061,162,217,275,195,143,-3.108939976,0.482895577,0.629944151,8.786568296,2.451612079,0.000328219,0.003968028,5.8
1.5,3.10071189,51.42186718,88.82124725,10.53303092,0.087548934,0.053358406,0.441539584,71,299,15,223,299,-3.673709543,1.24583661,0.893526586,13.38559855,6.231942648,0.001937511,0.007955748,6.4
1.5,3.168918531,26.68357106,0.206566207,9.463452335,0.062060245,0.039991517,0.472826559,156,159,33,294,299,-4.184310228,0.82469145,0.644142253,9.938732728,4.646721469,0.001050657,0.004130461,3.8
1.5,1.881606987,20.14318915,2.660159855,3.386818201,0.120774317,0.017279435,4.399853205,63,113,136,74,81,-0.871876802,0.172471076,0.611411268,7.896311318,2.817482434,0.000335045,0.003735981,5.4
1.5,3.204518747,3.138732581,0.140701407,0.129477496,0.020922962,0.013919177,0.100694753,16,125,136,295,299,-6.607136583,1.305558067,0.224258895,3.475610229,1.640390024,0.000130318,0.000501001,7
0.01,1.88759869,0.423727986,0.050650296,0.229454216,0.016162873,0.004207408,0.30560003,273,284,294,279,237,-5.776634433,0.332311241,0.102656733,1.312385191,0.4150573,9.48E-06,0.000105055,5
1.5,2.786819917,113.0968764,5.860657562,150.8015532,0.285349007,0.087332932,6.89774388,180,143,191,224,268,0.003450537,0.259925668,1.777609762,25.07780557,10.23760473,0.0062106,0.031570067,6.6
0.176470588,1.374582943,3.915728922,1.139831606,1.040790198,0.059222892,0.007429892,1.898448037,208,196,81,20,294,-2.904567039,0.196006633,0.331055737,4.393399667,1.083172865,5.24E-05,0.001095819,4.9
1.5,2.977673653,33.70717459,23.96148265,2.814604788,0.084905911,0.038585734,0.410803091,25,261,36,254,299,-3.829026521,1.298625991,0.686944852,9.619972364,4.470190317,0.001056852,0.004705651,6.8
1.5,2.931589852,3.419257617,0.18101987,0.22119317,0.033192927,0.007895587,0.92348596,17,157,137,13,299,-3.778488461,0.225837016,0.178958412,2.38439833,1.28819682,6.96E-05,0.00031976,3.7
0.010033445,2.026651182,13.42663997,72.66098232,137.6438659,0.103120371,0.021698185,0.61342911,102,32,20,113,142,-3.027539941,1.056233538,0.72655156,9.756821906,3.66473914,0.000548884,0.005275724,6.7
0.01,2.04497657,66.59041072,8.006080518,34.57145602,0.258675206,0.041059404,7.84599991,36,107,149,34,56,0.356030179,0.207150684,1.156181739,15.02757268,5.662380237,0.001406506,0.013277751,4.8
1.5,1.851986914,7.005034301,4.699322497,7.153708414,0.099718108,0.019138505,1.695543495,232,272,228,235,290,-2.103652333,0.369525967,0.539281469,7.064592515,2.085197239,0.000252465,0.002905932,6.8
0.010033445,1.26741603,20.95152802,18.34592937,7.876077543,0.18955086,0.031210875,6.094544855,227,182,257,254,284,-0.080377001,0.195417904,0.937584345,11.63396109,2.091674441,0.000357059,0.008775286,6.4
1.5,2.779644566,0.015657283,0.309848491,0.788620065,0.001055691,0.000511207,0.032664173,45,198,97,154,299,-10.89075727,0.203069619,0.009260384,0.141511863,0.0615863,1.67E-07,8.55E-07,6.2
0.010033445,0.833336971,183.1067012,92.86295994,42.20113747,0.482290948,0.052689605,16.6902102,292,203,286,285,277,1.559771318,0.181562926,2.928721723,39.85184356,5.315991387,0.001507027,0.085672137,6.7
1.5,3.270849049,0.335201344,0.070543833,0.125429379,0.006052544,0.003991,0.134341919,224,223,221,292,299,-7.3822601,0.283078087,0.065611815,1.022509966,0.497267408,1.16E-05,4.29E-05,6.2
1.5,2.705563611,8.214367047,1.158599187,9.181572997,0.060167708,0.018640129,0.804466788,272,176,255,249,265,-3.49201742,0.469932217,0.406210075,5.71536778,2.57315312,0.000305427,0.001647223,6.3
0.125,0.332082023,0.252106634,0.788239401,0.232228055,0.017271638,0.000924413,0.990500164,262,259,231,259,291,-4.662394963,0.109561721,0.108704934,1.428209207,0.073206633,3.30E-07,0.000118074,6.5
1.5,2.829552066,51.83812386,77.18818344,15.48935085,0.120101075,0.04444158,0.635468159,84,24,26,71,287,-2.821481726,1.187498224,0.913618082,13.23163905,5.949216039,0.001691699,0.008341561,5.9
0.75,1.231941236,3267.271649,508.6286192,559.3159255,2.499874958,0.471257174,61.81827298,102,138,118,286,295,4.357097349,0.254086322,11.68634372,131.9037168,27.29562227,0.052489961,1.365387738,6.7
0.1,0.693252626,2.608837486,6.985071972,5.864004036,0.064625554,0.004100371,6.566527434,52,97,86,51,53,-1.255068593,0.061836996,0.329470447,4.345269376,0.552379707,1.32E-05,0.001085487,5
1.5,1.544094488,3.189919099,4.16968649,3.747493115,0.076795587,0.005861535,6.819271537,31,38,29,8,259,-1.451433009,0.070758423,0.269844533,2.993469032,1.01289897,4.40E-05,0.000728038,4.6
1.5,3.203321068,3.232795563,0.413387384,1.085798019,0.020853023,0.014047806,0.130916588,9,9,7,272,299,-6.382874966,1.000815932,0.226753871,3.509197753,1.657704047,0.000133084,0.000512019,6.2
1.5,3.196798364,4.079255415,5.950277189,14.54965438,0.026861706,0.016084513,0.345972244,57,27,4,297,299,-5.075382957,0.487834152,0.265045727,4.082090945,1.938758878,0.000181028,0.000699318,4.9
0.01,1.668317322,0.001204909,0.002862274,0.003512582,0.000554874,0.000126824,0.05379587,13,14,4,12,299,-11.17961805,0.064807509,0.003751243,0.054278153,0.01411096,9.85E-09,1.40E-07,5.1
1.5,3.009038856,69.24195094,127.5739605,248.9127863,0.135528302,0.067955646,0.878602355,210,56,268,273,297,-2.247441486,0.969209146,1.132165864,16.92170225,7.624716943,0.002935246,0.012798191,6.5
1.5,2.560548989,39.94867942,1818.23335,132.5455665,0.10650835,0.044371498,0.743803049,69,30,137,271,299,-3.043887511,0.899716267,0.803695213,10.77839319,4.41296179,0.001068623,0.006434551,6.7
1.5,2.697183905,0.03832558,1.953506863,1.565951098,0.003079168,0.001287095,0.109369886,191,162,22,296,299,-8.581060508,0.176894972,0.022351883,0.323798443,0.13700033,9.16E-07,4.97E-06,7
1.5,2.524196689,23.98093402,41.80761161,142.1349544,0.081535446,0.029565365,0.516443204,191,244,168,299,299,-3.683083835,0.991981911,0.545744521,7.805741763,3.276619722,0.000475326,0.002945131,6.1
1.5,2.564745785,0.002620102,5.002760212,16.93569239,0.001534107,0.000370322,0.12625198,190,170,3,16,231,-9.012592567,0.076347935,0.010211236,0.146380196,0.06437469,1.73E-07,1.04E-06,3.8
0.272727273,0.828051851,12.08446605,6.771374365,5.170818706,0.183142177,0.010860603,3.828704396,21,261,257,25,227,-0.810147552,0.300549772,0.700042957,8.359695531,1.420841792,8.50E-05,0.004896483,4.5
3,0.88761983,0.002624839,0.479936053,0.015787136,0.001278683,0.000125348,0.065673044,146,163,36,251,287,-9.969351176,0.122336364,0.007654685,0.106105386,0.015600685,1.17E-08,5.86E-07,5.3
1.5,2.644858175,0.00213535,1.468234298,0.006402835,0.001443522,0.000345641,0.075690122,252,14,266,254,271,-9.682618542,0.119829619,0.006830065,0.092975421,0.040460081,8.26E-08,4.66E-07,6.2
1.5,2.957404166,10.4592687,24.88602314,8.409392543,0.060132713,0.02613056,0.430825248,249,30,210,255,288,-3.901383428,0.876979657,0.487855155,7.068359524,3.238745755,0.000526868,0.002378157,6.8
0.6,0.952761944,554.0539635,238.7549394,315.0003345,0.930971038,0.132873383,56.53895554,298,268,263,237,222,3.435595348,0.103458996,4.923060429,60.74833435,8.726404353,0.005523487,0.240217279,6.8
1.5,2.013575735,0.40705317,0.656277849,1.32883276,0.02299568,0.004482011,0.549499906,165,287,247,208,224,-4.895863808,0.262941113,0.132061594,1.870241277,0.661870826,1.79E-05,0.000174383,6.6
1.5,3.231490425,0.161009319,0.17605043,0.568076809,0.004770143,0.003071523,0.053561257,159,153,36,275,299,-8.778316686,0.559577791,0.050651296,0.777794462,0.375603731,6.76E-06,2.56E-05,6.2
1.5,3.198617436,16.75310839,58.64308408,0.379877829,0.049956402,0.03174498,0.440881678,16,4,158,253,299,-4.178317142,0.711949145,0.514789575,8.10429364,3.777430334,0.000683775,0.002638445,5
1.5,2.588738986,0.002323606,0.051942295,0.101441255,0.000934084,0.000236817,0.06184346,154,93,108,93,299,-10.37575777,0.094901232,0.005989396,0.085929383,0.037160867,6.08E-08,3.58E-07,6.7
3,2.745070214,0.026768538,0.016599857,0.001933177,0.001024704,0.000321488,0.043053018,154,0,159,152,135,-10.41268078,0.149546039,0.008303267,0.124218552,0.054371538,1.31E-07,6.88E-07,4.1
1.5,2.038188287,329.9665755,227.4045052,188.715654,0.352264688,0.116416313,1.633863694,183,239,147,299,299,-0.982703052,1.354668887,2.117892641,28.12551294,9.625102456,0.004654654,0.04423424,6.3
1.5,2.548813795,0.275686207,0.061366963,0.103283536,0.008041195,0.00226865,0.300147111,274,244,130,8,297,-6.510552304,0.168331851,0.056502009,0.76436333,0.353768031,5.25E-06,3.19E-05,3.9
0.75,1.142478833,282.8212136,192.1794265,48.12132203,0.567445131,0.08058285,15.09395468,212,272,215,248,256,1.584836344,0.236211317,3.529815776,47.2602599,8.630034538,0.004108287,0.124257942,6.5
1.5,3.016055727,14.71243839,24.9975563,3.977282254,0.04146303,0.021220906,0.300516656,151,290,153,248,283,-5.055426771,0.866906693,0.393766482,5.761881454,2.634924712,0.000357267,0.001550509,7
0.5,0.838675686,0.662409965,0.53316366,0.712614277,0.02849984,0.003176612,0.393749987,262,243,226,254,84,-5.079760441,0.454780399,0.170006057,2.291745929,0.312451428,5.14E-06,0.00028824,6.7
1.5,2.810544574,0.126550429,3.811410874,14.68732625,0.006272216,0.002572095,0.348217771,133,60,26,265,275,-6.763314114,0.113174851,0.052021889,0.776924702,0.344140495,5.40E-06,2.70E-05,5.4
1.5,2.900730819,132.6244544,72.18594593,146.9598815,0.187207366,0.099817516,1.194684034,82,162,40,286,299,-1.980785879,0.984577123,1.584688164,23.6398043,10.51388364,0.005323935,0.024979148,6.8
0.010714286,0.5541584,0.025604865,0.031695383,0.015341815,0.00398624,0.000248003,0.461849433,157,194,75,20,57,-7.008102933,0.054230405,0.026410003,0.367108118,0.035555212,5.43E-08,6.97E-06,3.6
1.5,2.642437604,20.84585246,41.95871816,10.35000435,0.099440739,0.0429583,0.533830832,142,7,271,293,299,-3.402885845,1.170416825,0.820854793,11.91708579,4.701740142,0.001183841,0.006693354,6.8
1.5,3.198710877,2336.041315,34.54675865,211.6252009,0.556564844,0.376886671,2.516184801,3,24,16,299,299,-0.561188052,1.38980255,6.070335126,93.91007977,44.30377038,0.09510127,0.366940863,4.5
0.01119403,0.387744057,0.28299403,0.115334846,0.195237732,0.025332495,0.000910223,1.255479808,221,258,122,144,86,-3.994262459,0.12677923,0.115168573,1.57263343,0.10601616,5.05E-07,0.000132638,4
3,0.8568526,0.032275424,0.017225633,3.353589698,0.009605176,0.000584956,0.519330522,287,286,261,286,239,-5.605283591,0.116209425,0.031310227,0.332404062,0.054060708,1.82E-07,9.80E-06,4.7
0.01,2.571946466,0.896729434,0.633646594,0.410044052,0.008228637,0.002278704,0.562361539,263,284,220,236,297,-6.188437971,0.091937389,0.06122263,0.908072173,0.381273378,6.27E-06,3.74E-05,4.7
3,1.674443956,5.170611892,2.751285794,0.819378238,0.02819618,0.004825517,1.280227443,288,299,242,131,232,-4.180674756,0.138383086,0.1933095,2.665737428,0.762363771,2.64E-05,0.000371796,6.4
1.5,3.143571863,0.319818183,0.064057184,0.006482325,0.007058625,0.004520733,0.067532413,200,155,288,282,299,-7.940321431,0.656731256,0.072172319,1.091068635,0.513859629,1.30E-05,5.19E-05,7
1.5,1.145591457,12.67182806,30.0616017,10.49226492,,0.011602572,19.93790435,92,99,135,118,55,0.702077118,0.042041019,0.654814396,,1.802743982,0.000142471,0.004285753,5.4
1.5,3.16842379,0.672811145,0.708233744,0.054543167,0.009707851,0.006362405,0.066696204,206,14,105,299,299,-7.768325418,0.91453823,0.10292658,1.584989796,0.741663384,2.68E-05,0.000105468,5.4
1.5,2.405243758,2.644116342,7.927141691,571.2738747,0.039637661,0.013235217,0.510760052,159,47,14,235,299,-4.387283869,0.487608155,0.283704682,4.037010724,1.413900142,0.000117477,0.000801667,6.8
1.5,2.718113321,7.517587446,19.57851625,72.3221089,0.04512249,0.017635758,0.471922778,200,297,8,299,299,-4.062812353,0.600761354,0.352845403,5.110474629,2.214985627,0.000231089,0.001234819,5.7
0.375,0.879774846,93.09721428,42.88855831,20.48844483,0.35144506,0.035989998,8.288063614,209,220,288,292,299,0.409517496,0.266430682,2.063695123,26.90494405,4.375467329,0.000826146,0.042137958,6.5
0.75,1.444758304,8.665534492,63.7692934,55.16947826,0.062598966,0.015100968,0.38668978,60,29,262,234,253,-4.155295088,1.017148425,0.488257947,6.995714285,1.494366773,0.000126034,0.002383738,7
1.5,2.031838257,84.63342233,1.60071823,2.490169392,0.384877982,0.034399207,13.40076419,7,43,213,11,276,0.944605561,0.180456849,1.192814027,13.21932834,5.981943155,0.001484697,0.014197747,4.7
1.5,3.037604191,0.280431086,3.484534303,4.011986497,0.006286119,0.003750223,0.116383383,38,4,3,295,299,-7.789505123,0.339368446,0.059164095,0.899937446,0.407383348,8.14E-06,3.48E-05,3.3
0.010033445,1.038760236,139.0697566,41.25253312,140.0299777,0.471475357,0.053385524,41.33007726,285,232,294,283,200,2.393388198,0.071675817,2.358115709,29.41691936,4.630329445,0.001518599,0.055561284,6.7
1.5,2.536643015,55.11566721,644.0011568,28.23986637,0.176649988,0.045043361,0.945742437,75,288,134,85,104,-1.928808085,1.173601356,1.038363991,13.79292868,5.999326745,0.001754551,0.010764829,7
0.010452962,0.951881746,0.12495605,0.026754239,0.153535809,0.009070684,0.000758285,0.649999434,272,296,272,264,137,-5.616484903,0.087681288,0.045444359,0.61610528,0.105354299,4.70E-07,2.05E-05,4.5
1.5,2.127033662,7.830065897,0.098179349,0.665816744,0.049829598,0.014601624,0.833497399,292,299,291,117,163,-3.496098794,0.375632364,0.338745895,4.504724099,1.538466358,0.000130518,0.001138888,5.5
0.5,0.950648959,0.322010099,29.7381647,69.05033225,0.017935022,0.002397597,0.312737104,145,165,60,139,146,-5.687022739,0.360331619,0.120655282,1.624914572,0.248792979,3.33E-06,0.000145573,6.8
1.5,3.097915645,0.129272788,0.305956536,0.013812402,0.005068293,0.003140024,0.045442733,188,29,169,296,299,-8.838592056,0.700772623,0.050816571,0.764615574,0.352244515,6.25E-06,2.57E-05,4.5
1.5,3.213821068,118.3506528,218.5792712,166.3049958,0.13050726,0.082674992,0.883101462,9,283,229,271,299,-2.703741442,0.928547098,1.365013624,20.83037894,9.994159111,0.00485357,0.018551441,6.5
1.5,3.038617824,33.23542907,6.95720716,1.517417733,0.057813901,0.036571616,0.329379923,17,121,272,291,299,-4.688811025,1.102846369,0.59021,8.870275532,4.077508222,0.000810851,0.003466958,6.1
3,2.165084556,0.028325984,0.022318575,0.001801997,0.001828672,0.000447245,0.040470078,161,98,98,268,102,-9.777738826,0.283910581,0.013031523,0.193641102,0.065924209,2.02E-07,1.70E-06,4.4
1.5,2.610887382,1.205312076,224.456268,6.229055407,0.021539783,0.007739739,0.606597852,268,14,113,35,295,-4.887229007,0.223110665,0.162697658,2.322416023,0.98171667,4.56E-05,0.000264255,5.2
1.5,3.187738526,1.971108799,0.691545084,0.703329831,0.017077138,0.0109631,0.125073831,13,9,6,297,299,-6.883180948,0.857883884,0.176612463,2.733100769,1.284520989,7.99E-05,0.000310501,5.1
1.5,2.730887666,35.73147613,5.695975264,324.4175231,0.094821041,0.038866456,1.73599404,132,227,189,122,296,-2.168197477,0.343191369,0.788935816,11.14406551,4.752453293,0.001174223,0.006215881,5.5
1.5,3.192924315,50.49266121,30.89354424,98.13295762,0.085779545,0.055464591,0.469824863,12,15,16,298,299,-3.515238255,1.147169553,0.896463119,13.89657863,6.535814003,0.002065908,0.008000063,4.7
1.5,2.867458202,0.11883456,3.769403715,0.018251843,0.006353065,0.002578228,0.383775043,231,249,247,236,299,-6.440342254,0.104012712,0.04431664,0.652947521,0.288480703,4.07E-06,1.96E-05,6.7
0.01,2.050991667,0.120273264,7.492417269,2.048063511,0.007411125,0.002291148,0.089079021,15,29,193,274,208,-7.640601003,0.522743424,0.061466868,0.887681074,0.26320295,4.02E-06,3.78E-05,6.8
1.5,2.567459878,19.41459755,63.68956784,19.08539739,0.076041086,0.027686976,0.714031809,134,281,139,299,299,-3.397079248,0.66913018,0.496244943,6.888957923,2.973369715,0.00040636,0.002433679,6.8
1.5,1.917838784,0.229198605,0.079726285,0.030649161,0.011393339,0.001806709,1.505219434,82,27,17,25,279,-4.553791223,0.047558822,0.061248541,0.79847141,0.286891379,3.44E-06,3.69E-05,3.4
1.5,3.198242825,0.261247862,0.014064198,0.669561701,0.005946993,0.003962663,0.048553501,33,41,51,293,299,-8.474908145,0.769585336,0.063728985,0.984484529,0.46524905,1.05E-05,4.04E-05,6.7
0.011673152,0.095236644,1.789531516,1.055772137,1.319813642,0.082614376,0.001375965,7.439798443,189,186,214,188,190,-1.209698829,0.0697709,0.290148951,2.63627379,0.049994112,1.93E-07,0.000841828,4.2
1.5,1.170907952,5.671558057,20.46117547,14.67259476,0.094628834,0.005858239,12.96283068,6,194,193,2,38,-0.598088849,0.045867335,0.360493102,4.289748803,1.054504014,4.51E-05,0.001299392,3.6
0.75,1.362912459,165.6226101,32.10273792,21.36965925,0.426362749,0.07961216,5.178314156,215,290,263,225,266,0.470718426,,2.6839685,35.04355131,7.258383761,0.003388631,0.072019165,6.5
1,1.432818025,0.228389687,55.70608957,11.26124422,0.013337475,0.00231948,0.141796789,141,21,233,95,159,-6.649699244,0.59099948,0.087891064,1.241536332,0.274658304,4.01E-06,7.71E-05,6.1
0.010676157,1.5061075,0.009771928,0.014226301,0.010844023,0.002076911,0.000281615,0.122581119,92,34,27,39,298,-8.865058101,0.106456969,0.011141701,0.147296575,0.041399921,7.13E-08,1.24E-06,3
1.5,3.133787887,1.330186435,0.861835221,0.076001384,0.014724757,0.00893571,0.116116299,36,137,168,285,299,-6.919073328,0.796773385,0.146095721,2.222839915,1.036204841,5.29E-05,0.00021262,5.8
0.75,1.701303395,32.13390533,136.8736886,519.5333185,0.131392194,0.034032949,1.82094719,294,232,13,299,231,-1.85379328,0.453369274,1.058966471,14.82653328,4.009047096,0.000815854,0.01112778,6.8
1.5,2.741466121,0.009420719,0.576364252,0.650037493,0.002144832,0.000764324,0.069952596,13,288,95,286,299,-9.287830092,0.192650103,0.013200866,0.184985713,0.082133972,3.29E-07,1.73E-06,4.5
1.5,3.014089602,93.28063562,86.65990044,130.2916038,0.127359332,0.072744235,0.708685872,107,292,11,298,299,-3.022631339,1.129163593,1.215576251,18.01691782,8.281935795,0.003381694,0.014695409,6.3
0.75,1.915384862,1.748312045,2.67708897,3.916541093,0.01759548,0.00398545,0.247744704,20,298,14,23,51,-5.634108176,0.44624833,0.145526694,2.092853585,0.664402661,1.95E-05,0.00021034,6.5
1.5,3.303161703,0.144741286,0.01679553,0.014842161,0.004142508,0.002953199,0.027646171,31,193,191,277,299,-9.446077976,0.941473711,0.050263439,0.786124769,0.38244118,6.96E-06,2.52E-05,4.4
0.333333333,0.39058966,0.367221715,0.939262573,0.614473057,0.023794844,0.001537482,1.082873847,97,86,166,76,42,-4.416064649,0.138065404,0.131401632,1.763114151,0.103741822,6.67E-07,0.000172661,4.6
1.5,2.204932057,0.687705767,2.534211159,2.41676755,0.020459737,0.005398606,0.374553835,143,197,222,22,254,-5.543694842,0.343214525,0.150715291,2.103714157,0.786589543,2.79E-05,0.000226342,5.4
0.15,0.476875774,0.144259973,0.055178226,0.057951992,0.014564488,0.000797054,0.859440773,37,264,92,70,297,-4.9914562,0.106477814,0.071431798,0.962454851,0.082593735,2.94E-07,5.10E-05,4.1
1.5,3.26075983,11.23475333,13.65954358,1.577359751,0.041913145,0.024209895,0.318984596,11,184,221,34,296,-4.804821109,0.825582361,0.424790281,6.655138268,3.21673522,0.000484976,0.001800703,6.7
1.5,1.955241356,4.00909039,12.10505572,9.302391676,0.049829625,0.017267337,0.381766486,299,12,85,283,299,-4.485129939,0.820105425,0.40296121,5.671005019,1.738350016,0.000156989,0.001621165,6.5
